_fila_bronze,errores_bloqueantes,calidad_motivo,calidad_estado,clave_lectura_bronze,clave_lectura_normalizada,timestamp_original,viaje_id_original,order_id_original,camion_id_original,producto_id_original,temperatura_cabina_c_original,temp_unit_original,humedad_cabina_pct_original,desviacion_termica_flag_original,desviacion_proximos_60min_flag_original,timestamp_utc_normalizado,temperatura_c_normalizada,lectura_clave_duplicada,ocurrencias_clave_lectura,corresponde_wms_silver,corresponde_producto_silver,corresponde_flota_silver,motivos_transformacion,motivos_imputacion,banderas_informativas,conteo_transformaciones,conteo_errores_bloqueantes,conteo_banderas_informativas
26121,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01089 | 2026-08-20 16:32:00,VIA-01089 | 2026-08-20 20:32:00+00:00,2026-08-20 16:32:00,VIA-01089,ORD-2026-01989,CAM-26,PROD-048,-999.0,C,41.6,0,0,2026-08-20 20:32:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
26153,IOT-UNI-002,"Unidad Kelvin, no esperada operacionalmente en telemetria de cabina",cuarentena,VIA-01090 | 2026-08-06 11:38:00,VIA-01090 | 2026-08-06 15:38:00+00:00,2026-08-06 11:38:00,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,291.22,K,28.0,0,0,2026-08-06 15:38:00+00:00,,False,1,no,no,no,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,1,1,3
26157,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01090 | 2026-08-06 13:38:00,VIA-01090 | 2026-08-06 17:38:00+00:00,2026-08-06 13:38:00,VIA-01090,ORD-2026-06698,CAM-01,PROD-024,,C,43.3,0,0,2026-08-06 17:38:00+00:00,,False,1,no,no,no,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002 | IOT-REF-003,1,1,3
26243,IOT-FEC-002,Fecha imposible o instante inexistente en America/La_Paz; no se puede fijar el instante,cuarentena,VIA-01094 | 2026-02-31 09:15:00,,2026-02-31 09:15:00,VIA-01094,ORD-2026-01593,CAM-08,PROD-025,-18.8,C,65.2,0,0,,-18.8,False,1,si,si,si,,,,0,1,0
26354,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01099 | 2026-08-11 11:32:00,VIA-01099 | 2026-08-11 15:32:00+00:00,2026-08-11 11:32:00,VIA-01099,ORD-2026-03719,CAM-30,PROD-048,,C,43.2,0,0,2026-08-11 15:32:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
26426,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01102 | 2026-08-14 02:28:00,VIA-01102 | 2026-08-14 06:28:00+00:00,2026-08-14 02:28:00,VIA-01102,ORD-2026-04077,CAM-19,PROD-014,,C,47.7,0,0,2026-08-14 06:28:00+00:00,,False,1,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
26526,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01106 | 2026-08-12 23:04:00,VIA-01106 | 2026-08-13 03:04:00+00:00,2026-08-12 23:04:00,VIA-01106,ORD-2026-03592,CAM-25,PROD-024,-999.0,C,54.5,0,0,2026-08-13 03:04:00+00:00,,False,1,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
26585,IOT-RNG-001,Humedad fuera del rango intrinseco 0-100 grados de porcentaje,cuarentena,VIA-01108 | 2026-08-03 10:21:00,VIA-01108 | 2026-08-03 14:21:00+00:00,2026-08-03 10:21:00,VIA-01108,ORD-2026-04770,CAM-11,PROD-004,4.54,C,-76.6,0,0,2026-08-03 14:21:00+00:00,4.54,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
27215,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01134 | 2026-08-07 12:39:00,VIA-01134 | 2026-08-07 16:39:00+00:00,2026-08-07 12:39:00,VIA-01134,ORD-2026-05392,CAM-09,PROD-012,-999.0,C,51.6,0,0,2026-08-07 16:39:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
27299,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01138 | 2026-08-24 19:35:00,VIA-01138 | 2026-08-24 23:35:00+00:00,2026-08-24 19:35:00,VIA-01138,ORD-2026-04129,CAM-03,PROD-019,,C,52.0,0,0,2026-08-24 23:35:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
27381,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01141 | 2026-08-07 04:23:00,VIA-01141 | 2026-08-07 08:23:00+00:00,2026-08-07 04:23:00,VIA-01141,ORD-2026-06915,CAM-18,PROD-040,-999.0,C,43.2,0,0,2026-08-07 08:23:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
27391,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01142 | 2026-08-10 15:05:00,VIA-01142 | 2026-08-10 19:05:00+00:00,2026-08-10 15:05:00,VIA-01142,ORD-2026-06640,CAM-28,PROD-008,-999.0,C,61.6,0,0,2026-08-10 19:05:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
27422,IOT-RNG-001,Humedad fuera del rango intrinseco 0-100 grados de porcentaje,cuarentena,VIA-01143 | 2026-08-06 04:01:00,VIA-01143 | 2026-08-06 08:01:00+00:00,2026-08-06 04:01:00,VIA-01143,ORD-2026-03531,CAM-27,PROD-019,18.79,C,-39.8,0,0,2026-08-06 08:01:00+00:00,18.79,False,1,no,si,no,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-003,1,1,2
27444,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01144 | 2026-08-17 11:38:00,VIA-01144 | 2026-08-17 15:38:00+00:00,2026-08-17 11:38:00,VIA-01144,ORD-2026-04306,CAM-26,PROD-002,,C,46.8,0,0,2026-08-17 15:38:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
27495,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01146 | 2026-08-08 14:52:00,VIA-01146 | 2026-08-08 18:52:00+00:00,2026-08-08 14:52:00,VIA-01146,ORD-2026-06006,CAM-08,PROD-036,5.09,C,72.2,0,0,2026-08-08 18:52:00+00:00,5.09,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
27543,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01148 | 2026-08-19 21:04:00,VIA-01148 | 2026-08-20 01:04:00+00:00,2026-08-19 21:04:00,VIA-01148,ORD-2026-03254,CAM-19,PROD-047,-999.0,C,63.6,0,0,2026-08-20 01:04:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
27606,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01151 | 2026-08-10 22:58:00,VIA-01151 | 2026-08-11 02:58:00+00:00,2026-08-10 22:58:00,VIA-01151,ORD-2026-01183,CAM-28,PROD-037,-999.0,C,69.8,0,0,2026-08-11 02:58:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
27808,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01159 | 2026-08-27 05:48:00,VIA-01159 | 2026-08-27 09:48:00+00:00,2026-08-27 05:48:00,VIA-01159,ORD-2026-05279,CAM-01,PROD-054,-999.0,C,55.3,0,1,2026-08-27 09:48:00+00:00,,False,1,no,si,no,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-003,1,1,2
27937,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01164 | 2026-08-03 14:45:00,VIA-01164 | 2026-08-03 18:45:00+00:00,2026-08-03 14:45:00,VIA-01164,ORD-2026-05578,CAM-04,PROD-003,,C,33.7,0,0,2026-08-03 18:45:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
27978,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01166 | 2026-08-16 08:41:00,VIA-01166 | 2026-08-16 12:41:00+00:00,2026-08-16 08:41:00,VIA-01166,ORD-2026-01739,CAM-27,PROD-050,23.28,C,45.8,0,0,2026-08-16 12:41:00+00:00,23.28,True,2,no,si,no,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-003,1,1,2
28112,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01172 | 2026-08-02 00:15:00,VIA-01172 | 2026-08-02 04:15:00+00:00,2026-08-02 00:15:00,VIA-01172,ORD-2026-02661,CAM-26,PROD-046,,C,57.5,0,0,2026-08-02 04:15:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28129,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01172 | 2026-08-02 08:45:00,VIA-01172 | 2026-08-02 12:45:00+00:00,2026-08-02 08:45:00,VIA-01172,ORD-2026-02661,CAM-26,PROD-046,19.44,C,34.7,0,0,2026-08-02 12:45:00+00:00,19.44,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28133,IOT-FEC-002,Fecha imposible o instante inexistente en America/La_Paz; no se puede fijar el instante,cuarentena,VIA-01173 | 2026-02-31 09:15:00,,2026-02-31 09:15:00,VIA-01173,ORD-2026-01654,CAM-15,PROD-025,-19.12,C,65.0,0,0,,-19.12,False,1,no,si,si,,,IOT-REF-001,0,1,1
28182,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01175 | 2026-08-16 08:15:00,VIA-01175 | 2026-08-16 12:15:00+00:00,2026-08-16 08:15:00,VIA-01175,ORD-2026-00491,CAM-08,PROD-015,,C,70.3,0,0,2026-08-16 12:15:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28188,IOT-UNI-002,"Unidad Kelvin, no esperada operacionalmente en telemetria de cabina",cuarentena,VIA-01175 | 2026-08-16 11:15:00,VIA-01175 | 2026-08-16 15:15:00+00:00,2026-08-16 11:15:00,VIA-01175,ORD-2026-00491,CAM-08,PROD-015,276.55,K,74.6,0,0,2026-08-16 15:15:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28337,IOT-NUL-001,Temperatura ausente en el valor recibido; no existe regla de imputacion inequivoca,cuarentena,VIA-01181 | 2026-08-05 20:51:00,VIA-01181 | 2026-08-06 00:51:00+00:00,2026-08-05 20:51:00,VIA-01181,ORD-2026-01540,CAM-19,PROD-057,,C,45.4,0,0,2026-08-06 00:51:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28352,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01182 | 2026-08-12 18:33:00,VIA-01182 | 2026-08-12 22:33:00+00:00,2026-08-12 18:33:00,VIA-01182,ORD-2026-01656,CAM-26,PROD-048,21.01,C,46.3,0,0,2026-08-12 22:33:00+00:00,21.01,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28416,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01184 | 2026-08-29 08:57:00,VIA-01184 | 2026-08-29 12:57:00+00:00,2026-08-29 08:57:00,VIA-01184,ORD-2026-01082,CAM-12,PROD-006,17.04,C,49.2,0,0,2026-08-29 12:57:00+00:00,17.04,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28491,IOT-SEN-001,Centinela -999 declarado en config: no es una medicion de temperatura,cuarentena,VIA-01188 | 2026-08-04 04:24:00,VIA-01188 | 2026-08-04 08:24:00+00:00,2026-08-04 04:24:00,VIA-01188,ORD-2026-04191,CAM-24,PROD-001,-999.0,C,75.3,0,0,2026-08-04 08:24:00+00:00,,False,1,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28802,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00236 | 2026-08-10 20:07:00,VIA-00236 | 2026-08-11 00:07:00+00:00,2026-08-10 20:07:00,VIA-00236,ORD-2026-03207,CAM-29,PROD-050,22.03,C,41.3,0,0,2026-08-11 00:07:00+00:00,22.03,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28803,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00184 | 2026-08-21 16:21:00,VIA-00184 | 2026-08-21 20:21:00+00:00,2026-08-21 16:21:00,VIA-00184,ORD-2026-02963,CAM-19,PROD-008,-19.1,C,82.6,0,0,2026-08-21 20:21:00+00:00,-19.1,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28804,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00970 | 2026-08-25 04:44:00,VIA-00970 | 2026-08-25 08:44:00+00:00,2026-08-25 04:44:00,VIA-00970,ORD-2026-00258,CAM-04,PROD-057,16.78,C,48.8,0,0,2026-08-25 08:44:00+00:00,16.78,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28805,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00194 | 2026-08-18 04:11:00,VIA-00194 | 2026-08-18 08:11:00+00:00,2026-08-18 04:11:00,VIA-00194,ORD-2026-06568,CAM-16,PROD-030,21.32,C,63.3,0,0,2026-08-18 08:11:00+00:00,21.32,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28806,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00914 | 2026-08-02 11:49:00,VIA-00914 | 2026-08-02 15:49:00+00:00,2026-08-02 11:49:00,VIA-00914,ORD-2026-01504,CAM-10,PROD-014,17.85,C,39.5,0,0,2026-08-02 15:49:00+00:00,17.85,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28807,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00259 | 2026-08-19 11:40:00,VIA-00259 | 2026-08-19 15:40:00+00:00,2026-08-19 11:40:00,VIA-00259,ORD-2026-04308,CAM-28,PROD-028,18.88,C,43.4,0,0,2026-08-19 15:40:00+00:00,18.88,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28808,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00242 | 2026-08-18 17:23:00,VIA-00242 | 2026-08-18 21:23:00+00:00,2026-08-18 17:23:00,VIA-00242,ORD-2026-04829,CAM-27,PROD-004,2.93,C,78.1,0,0,2026-08-18 21:23:00+00:00,2.93,True,2,no,si,no,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-003,1,1,2
28809,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00662 | 2026-08-12 02:44:00,VIA-00662 | 2026-08-12 06:44:00+00:00,2026-08-12 02:44:00,VIA-00662,ORD-2026-05320,CAM-10,PROD-058,-18.66,C,62.2,0,0,2026-08-12 06:44:00+00:00,-18.66,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28810,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01036 | 2026-08-16 05:38:00,VIA-01036 | 2026-08-16 09:38:00+00:00,2026-08-16 05:38:00,VIA-01036,ORD-2026-03048,CAM-19,PROD-051,-17.26,C,74.7,0,0,2026-08-16 09:38:00+00:00,-17.26,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28811,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01172 | 2026-08-02 08:45:00,VIA-01172 | 2026-08-02 12:45:00+00:00,2026-08-02 08:45:00,VIA-01172,ORD-2026-02661,CAM-26,PROD-046,19.44,C,34.7,0,0,2026-08-02 12:45:00+00:00,19.44,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28812,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00363 | 2026-08-06 05:11:00,VIA-00363 | 2026-08-06 09:11:00+00:00,2026-08-06 05:11:00,VIA-00363,ORD-2026-07429,CAM-10,PROD-001,4.07,C,91.4,0,0,2026-08-06 09:11:00+00:00,4.07,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28813,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00927 | 2026-08-26 10:35:00,VIA-00927 | 2026-08-26 14:35:00+00:00,2026-08-26 10:35:00,VIA-00927,ORD-2026-07022,CAM-20,PROD-002,22.24,C,42.0,0,0,2026-08-26 14:35:00+00:00,22.24,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28814,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00807 | 2026-08-15 15:30:00,VIA-00807 | 2026-08-15 19:30:00+00:00,2026-08-15 15:30:00,VIA-00807,ORD-2026-01194,CAM-29,PROD-018,18.9,C,51.4,0,0,2026-08-15 19:30:00+00:00,18.9,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28815,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00486 | 2026-08-09 11:02:00,VIA-00486 | 2026-08-09 15:02:00+00:00,2026-08-09 11:02:00,VIA-00486,ORD-2026-04675,CAM-08,PROD-053,4.5,C,76.4,0,0,2026-08-09 15:02:00+00:00,4.5,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28816,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00197 | 2026-08-19 21:30:00,VIA-00197 | 2026-08-20 01:30:00+00:00,2026-08-19 21:30:00,VIA-00197,ORD-2026-01303,CAM-19,PROD-005,15.39,C,44.7,0,0,2026-08-20 01:30:00+00:00,15.39,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28817,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00670 | 2026-08-28 18:01:00,VIA-00670 | 2026-08-28 22:01:00+00:00,2026-08-28 18:01:00,VIA-00670,ORD-2026-03021,CAM-08,PROD-041,-19.21,C,78.3,0,0,2026-08-28 22:01:00+00:00,-19.21,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28818,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00781 | 2026-08-16 04:20:00,VIA-00781 | 2026-08-16 08:20:00+00:00,2026-08-16 04:20:00,VIA-00781,ORD-2026-05431,CAM-08,PROD-001,3.95,C,69.3,0,0,2026-08-16 08:20:00+00:00,3.95,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28819,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00053 | 2026-08-09 23:54:00,VIA-00053 | 2026-08-10 03:54:00+00:00,2026-08-09 23:54:00,VIA-00053,ORD-2026-03071,CAM-19,PROD-011,-19.27,C,73.8,0,0,2026-08-10 03:54:00+00:00,-19.27,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28820,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00047 | 2026-08-29 06:13:00,VIA-00047 | 2026-08-29 10:13:00+00:00,2026-08-29 06:13:00,VIA-00047,ORD-2026-03263,CAM-20,PROD-028,21.22,C,50.4,0,0,2026-08-29 10:13:00+00:00,21.22,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28821,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00305 | 2026-08-23 15:01:00,VIA-00305 | 2026-08-23 19:01:00+00:00,2026-08-23 15:01:00,VIA-00305,ORD-2026-02961,CAM-09,PROD-007,20.73,C,39.4,0,0,2026-08-23 19:01:00+00:00,20.73,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28822,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00122 | 2026-08-23 15:16:00,VIA-00122 | 2026-08-23 19:16:00+00:00,2026-08-23 15:16:00,VIA-00122,ORD-2026-04337,CAM-04,PROD-039,19.96,C,45.8,0,0,2026-08-23 19:16:00+00:00,19.96,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28823,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00823 | 2026-08-03 03:34:00,VIA-00823 | 2026-08-03 07:34:00+00:00,2026-08-03 03:34:00,VIA-00823,ORD-2026-03527,CAM-19,PROD-044,8.85,C,82.2,1,1,2026-08-03 07:34:00+00:00,8.85,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28824,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00896 | 2026-08-04 00:41:00,VIA-00896 | 2026-08-04 04:41:00+00:00,2026-08-04 00:41:00,VIA-00896,ORD-2026-06348,CAM-09,PROD-014,19.26,C,41.6,0,0,2026-08-04 04:41:00+00:00,19.26,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28825,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00380 | 2026-08-01 15:38:00,VIA-00380 | 2026-08-01 19:38:00+00:00,2026-08-01 15:38:00,VIA-00380,ORD-2026-02526,CAM-08,PROD-004,3.39,C,74.5,0,0,2026-08-01 19:38:00+00:00,3.39,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28826,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00679 | 2026-08-06 13:54:00,VIA-00679 | 2026-08-06 17:54:00+00:00,2026-08-06 13:54:00,VIA-00679,ORD-2026-05063,CAM-08,PROD-004,3.08,C,81.6,0,0,2026-08-06 17:54:00+00:00,3.08,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28827,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00217 | 2026-08-12 12:57:00,VIA-00217 | 2026-08-12 16:57:00+00:00,2026-08-12 12:57:00,VIA-00217,ORD-2026-05269,CAM-28,PROD-036,3.57,C,75.6,0,0,2026-08-12 16:57:00+00:00,3.57,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28828,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00027 | 2026-08-30 10:57:00,VIA-00027 | 2026-08-30 14:57:00+00:00,2026-08-30 10:57:00,VIA-00027,ORD-2026-05466,CAM-20,PROD-026,3.31,C,78.1,0,0,2026-08-30 14:57:00+00:00,3.31,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28829,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00051 | 2026-08-06 14:54:00,VIA-00051 | 2026-08-06 18:54:00+00:00,2026-08-06 14:54:00,VIA-00051,ORD-2026-04075,CAM-28,PROD-025,-18.07,C,55.7,0,0,2026-08-06 18:54:00+00:00,-18.07,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28830,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00864 | 2026-08-03 05:18:00,VIA-00864 | 2026-08-03 09:18:00+00:00,2026-08-03 05:18:00,VIA-00864,ORD-2026-00645,CAM-24,PROD-043,-17.96,C,71.4,0,0,2026-08-03 09:18:00+00:00,-17.96,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28831,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01070 | 2026-08-20 18:11:00,VIA-01070 | 2026-08-20 22:11:00+00:00,2026-08-20 18:11:00,VIA-01070,ORD-2026-03508,CAM-02,PROD-052,2.89,C,78.8,0,0,2026-08-20 22:11:00+00:00,2.89,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28832,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00856 | 2026-08-20 15:36:00,VIA-00856 | 2026-08-20 19:36:00+00:00,2026-08-20 15:36:00,VIA-00856,ORD-2026-05146,CAM-28,PROD-024,19.68,C,43.1,0,0,2026-08-20 19:36:00+00:00,19.68,True,2,no,no,si,fecha_local_bolivia_convertida_utc,,IOT-REF-001 | IOT-REF-002,1,1,2
28833,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00379 | 2026-08-14 06:56:00,VIA-00379 | 2026-08-14 10:56:00+00:00,2026-08-14 06:56:00,VIA-00379,ORD-2026-04281,CAM-08,PROD-008,-16.48,C,67.8,0,0,2026-08-14 10:56:00+00:00,-16.48,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28834,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-00002 | 2026-08-13 04:00:00,VIA-00002 | 2026-08-13 08:00:00+00:00,2026-08-13 04:00:00,VIA-00002,ORD-2026-04815,CAM-12,PROD-029,19.63,C,59.6,0,0,2026-08-13 08:00:00+00:00,19.63,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
28835,IOT-CLA-001,"Clave de lectura viaje_id mas timestamp duplicada, sin criterio de desempate en config",cuarentena,VIA-01023 | 2026-08-21 12:20:00,VIA-01023 | 2026-08-21 16:20:00+00:00,2026-08-21 12:20:00,VIA-01023,ORD-2026-03826,CAM-02,PROD-009,3.73,C,67.5,0,0,2026-08-21 16:20:00+00:00,3.73,True,2,si,si,si,fecha_local_bolivia_convertida_utc,,,1,1,0
